artist_familiarity,artist_hotttnesss,year
0.313,0.249,2003
0.412,0.249,2001
0.412,0.249,2003
0.426,0.249,2008
0.428,0.249,1998
0.415,0.249,1998
0.415,0.249,2001
0.399,0.249,1972
0.346,0.249,1995
0.501,0.249,2000
0.501,0.249,2001
0.481,0.249,1998
0.45,0.248,1994
0.374,0.248,1989
0.432,0.248,2001
0.486,0.248,2002
0.294,0.248,2000
0.568,0.248,2006
0.437,0.248,1999
0.538,0.248,1995
0.388,0.248,1990
0.389,0.248,2003
0.356,0.248,2005
0.422,0.248,2008
0.297,0.248,1997
0.297,0.248,1995
0.446,0.248,2004
0.342,0.248,2002
0.342,0.248,2009
0.32,0.248,1998
0.467,0.248,2006
0.505,0.248,2005
0.369,0.248,2008
0.473,0.248,2001
0.473,0.248,2004
0.356,0.248,2001
0.422,0.248,2002
0.374,0.248,2001
0.39,0.247,1992
0.356,0.247,1995
0.364,0.247,2005
0.354,0.247,2003
0.412,0.247,1996
0.413,0.247,1992
0.401,0.247,2006
0.311,0.247,1992
0.398,0.247,2008
0.47,0.247,2000
0.544,0.247,2002
0.68,0.247,1993
0.33,0.247,2005
0.379,0.247,1991
0.396,0.247,1986
0.396,0.247,2000
0.363,0.247,2005
0.339,0.247,1958
0.339,0.247,2001
0.339,0.247,1991
0.395,0.247,1991
0.507,0.247,2000
0.507,0.247,2003
0.507,0.247,1990
0.305,0.247,2007
0.305,0.247,2004
0.305,0.247,2002
0.181,0.247,2007
0.489,0.247,2003
0.489,0.247,2006
0.439,0.247,1998
0.172,0.247,2007
0.319,0.247,2005
0.446,0.247,1991
0.385,0.246,2008
0.385,0.246,2005
0.404,0.246,2002
0.404,0.246,2003
0.345,0.246,2008
0.566,0.246,2000
0.346,0.246,2006
0.426,0.246,2008
0.41,0.246,1956
0.481,0.246,2005
0.457,0.246,1993
0.457,0.246,2002
0.384,0.246,2005
0.356,0.246,2000
0.282,0.246,2008
0.48,0.246,1999
0.48,0.246,1997
0.352,0.246,2002
0.515,0.246,2005
0.429,0.246,2006
0.277,0.246,2006
0.534,0.246,1998
0.534,0.246,2008
0.391,0.246,1989
0.493,0.246,1991
0.353,0.245,1994
0.372,0.245,1997
0.401,0.245,2006
0.401,0.245,2004
0.441,0.245,2006
0.366,0.245,1990
0.377,0.245,1999
0.495,0.245,2007
0.333,0.245,1996
0.256,0.245,1997
0.256,0.245,1995
0.256,0.245,1998
0.342,0.245,1987
0.325,0.245,1994
0.325,0.245,1993
0.082,0.245,2008
0.229,0.245,2007
0.229,0.245,2006
0.229,0.245,1997
0.311,0.245,2005
0.422,0.245,2007
0.376,0.245,2005
0.376,0.245,2004
0.341,0.245,1995
0.374,0.245,2005
0.366,0.245,1997
0.393,0.245,2007
0.104,0.245,2004
0.526,0.245,2004
0.473,0.245,2006
0.325,0.245,2001
0.685,0.245,1999
0.392,0.245,2005
0.322,0.245,2009
0.354,0.245,2001
0.216,0.244,2007
0.477,0.244,2006
0.45,0.244,1996
0.305,0.244,2007
0.268,0.244,1993
0.268,0.244,1997
0.268,0.244,1994
0.353,0.244,2002
0.353,0.244,2000
0.335,0.244,1981
0.335,0.244,2005
0.38,0.244,1999
0.38,0.244,2004
0.543,0.244,1993
0.47,0.244,1962
0.509,0.244,2003
0.509,0.244,2005
0.319,0.244,1999
0.319,0.244,1997
0.425,0.244,1995
0.425,0.244,1998
0.356,0.244,2006
0.444,0.244,2000
0.444,0.244,2008
0.444,0.244,2007
0.563,0.244,2008
0.284,0.244,2008
0.284,0.244,2006
0.525,0.244,2008
0.313,0.244,1995
0.313,0.244,1998
0.051,0.244,1996
0.433,0.244,1999
0.433,0.244,2000
0.334,0.244,2007
0.396,0.244,2002
0.355,0.244,1991
0.355,0.244,2004
0.37,0.244,2004
0.37,0.244,2003
0.422,0.244,2007
0.461,0.244,2003
0.461,0.244,2008
0.485,0.244,2000
0.485,0.244,2005
0.485,0.244,2001
0.439,0.243,2005
0.507,0.243,2005
0.36,0.243,1989
0.437,0.243,2002
0.437,0.243,1989
0.437,0.243,1993
0.437,0.243,1999
0.437,0.243,2001
0.366,0.243,2008
0.366,0.243,1992
0.366,0.243,1990
0.357,0.243,2003
0.357,0.243,1998
0.329,0.243,2003
0.47,0.243,2008
0.38,0.243,1999
0.38,0.243,2004
0.308,0.243,1994
0.245,0.243,1994
0.529,0.243,2006
0.387,0.243,2005
0.384,0.243,2007
0.384,0.243,2005
0.384,0.243,2001
0.456,0.243,1999
0.42,0.243,2003
0.345,0.243,1989
0.417,0.242,2000
0.383,0.242,2007
0.358,0.242,2004
0.414,0.242,1988
0.414,0.242,1987
0.414,0.242,1989
0.414,0.242,1991
0.403,0.242,1998
0.401,0.242,2006
0.401,0.242,2005
0.385,0.242,1968
0.506,0.242,1988
0.411,0.242,1999
0.411,0.242,1997
0.064,0.242,1997
0.503,0.242,1999
0.569,0.242,1999
0.446,0.242,2004
0.389,0.242,1998
0.493,0.242,2007
0.33,0.242,1968
0.422,0.242,1979
0.359,0.242,2001
0.359,0.242,1995
0.359,0.242,2000
0.066,0.242,1980
0.275,0.242,2008
0.057,0.242,2008
0.345,0.242,1992
0.345,0.241,1994
0.598,0.241,2004
0.244,0.241,1994
0.486,0.241,1991
0.486,0.241,1989
0.316,0.241,2006
0.353,0.241,2000
0.048,0.241,2000
0.285,0.241,2000
0.363,0.241,2008
0.348,0.241,2007
0.348,0.241,1994
0.306,0.241,2007
0.545,0.241,2004
0.367,0.241,1990
0.402,0.241,1999
0.448,0.241,2005
0.434,0.241,2005
0.381,0.241,2008
0.48,0.241,2007
0.425,0.241,1996
0.425,0.241,1994
0.425,0.241,2005
0.425,0.241,2008
0.385,0.241,2007
0.456,0.241,2006
0.418,0.241,1996
0.393,0.241,1997
0.427,0.241,2002
0.272,0.241,2008
0.403,0.241,2001
0.441,0.241,2010
0.41,0.241,1998
0.358,0.24,1997
0.322,0.24,2002
0.322,0.24,2000
0.465,0.24,2009
0.327,0.24,1983
0.391,0.24,2003
0.343,0.24,1992
0.391,0.24,1989
0.47,0.24,2003
0.321,0.24,2006
0.288,0.24,2006
0.447,0.24,2006
0.303,0.24,1997
0.303,0.24,1994
0.417,0.24,2004
0.417,0.24,2005
0.325,0.24,2005
0.418,0.24,2001
0.362,0.24,1999
0.072,0.24,2004
0.346,0.24,2001
0.351,0.24,2001
0.352,0.24,2001
0.515,0.24,1997
0.515,0.24,1995
0.515,0.24,2002
0.419,0.24,2008
0.419,0.24,2006
0.496,0.24,2009
0.496,0.24,2008
0.496,0.24,2007
0.309,0.24,2002
0.36,0.24,2003
0.319,0.24,2007
0.367,0.24,2003
0.419,0.24,2000
0.608,0.24,2008
0.5,0.24,2009
0.501,0.24,1995
0.501,0.24,2001
0.416,0.24,2001
0.416,0.24,1998
0.321,0.239,1940
0.321,0.239,1990
0.488,0.239,1993
0.488,0.239,2008
0.374,0.239,1993
0.374,0.239,1994
0.497,0.239,1993
0.441,0.239,1995
0.494,0.239,2010
0.469,0.239,1993
0.431,0.239,1998
0.422,0.239,2001
0.413,0.239,2001
0.413,0.239,2000
0.413,0.239,1969
0.413,0.239,1960
0.413,0.239,1995
0.413,0.239,1993
0.308,0.239,2003
0.326,0.239,1995
0.326,0.239,1994
0.179,0.239,2007
0.45,0.239,2005
0.46,0.238,2006
0.434,0.238,2008
0.256,0.238,2008
0.509,0.238,1999
0.334,0.238,2009
0.45,0.238,1977
0.407,0.238,2008
0.291,0.238,1999
0.383,0.238,2003
0.383,0.238,2002
0.537,0.238,2001
0.297,0.238,2002
0.297,0.238,2005
0.544,0.238,1996
0.544,0.238,2001
0.544,0.238,1968
0.544,0.238,1992
0.544,0.238,1990
0.355,0.238,2006
0.43,0.238,1998
0.069,0.238,2004
0.312,0.238,2004
0.474,0.238,2002
0.474,0.238,1998
0.474,0.238,2004
0.464,0.238,2003
0.355,0.238,1993
0.488,0.238,1974
0.513,0.238,1996
0.37,0.238,2001
0.37,0.238,2010
0.37,0.238,2003
0.338,0.238,1991
0.415,0.238,1996
0.415,0.238,1994
0.415,0.238,1992
0.143,0.238,1993
0.438,0.238,2008
0.393,0.238,1999
0.394,0.237,2002
0.076,0.237,2008
0.404,0.237,2003
0.404,0.237,2006
0.391,0.237,2009
0.447,0.237,2004
0.543,0.237,2004
0.543,0.237,2005
0.456,0.237,2007
0.35,0.237,1973
0.403,0.237,1995
0.403,0.237,1996
0.446,0.237,1999
0.446,0.237,1993
0.446,0.237,1995
0.446,0.237,2002
0.319,0.237,1994
0.319,0.237,1987
0.42,0.237,2004
0.399,0.237,1993
0.418,0.237,1988
0.407,0.237,2005
0.407,0.237,2003
0.533,0.236,2009
0.482,0.236,2006
0.382,0.236,2005
0.437,0.236,2000
0.33,0.236,1994
0.404,0.236,2007
0.425,0.236,1994
0.425,0.236,2002
0.356,0.236,2001
0.356,0.236,2000
0.356,0.236,1999
0.622,0.236,2001
0.353,0.236,1969
0.353,0.236,1968
0.394,0.236,2004
0.394,0.236,2003
0.305,0.236,2004
0.305,0.236,2002
0.075,0.236,2003
0.449,0.235,2005
0.443,0.235,1996
0.327,0.235,2007
0.466,0.235,2006
0.573,0.235,2008
0.573,0.235,1993
0.573,0.235,1994
0.573,0.235,1992
0.573,0.235,1990
0.573,0.235,2006
0.047,0.235,2005
0.462,0.235,2009
0.375,0.235,2009
0.382,0.235,1989
0.382,0.235,1993
0.387,0.235,2003
0.387,0.235,2002
0.387,0.235,2001
0.387,0.235,2004
0.421,0.235,2000
0.382,0.235,1959
0.403,0.235,1976
0.403,0.235,1990
0.432,0.235,2007
0.347,0.235,1993
0.54,0.235,2006
0.54,0.235,2004
0.54,0.235,2007
0.54,0.235,2003
0.492,0.235,2004
0.492,0.235,2006
0.522,0.235,2002
0.385,0.235,2004
0.583,0.235,1997
0.583,0.235,2000
0.583,0.235,1999
0.583,0.235,1996
0.76,0.234,2009
0.297,0.234,2008
0.297,0.234,2007
0.488,0.234,2007
0.314,0.234,2009
0.334,0.234,2002
0.449,0.234,2004
0.501,0.234,2001
0.484,0.234,2007
0.484,0.234,2003
0.373,0.234,2008
0.373,0.234,2009
0.357,0.234,2002
0.345,0.234,1994
0.438,0.234,1996
0.183,0.234,2007
0.458,0.233,2006
0.481,0.233,2010
0.476,0.233,2002
0.591,0.233,1991
0.403,0.233,2002
0.403,0.233,2001
0.523,0.233,2007
0.391,0.233,1999
0.455,0.233,2008
0.085,0.233,1993
0.332,0.232,1982
0.332,0.232,1990
0.377,0.232,1963
0.377,0.232,1989
0.321,0.232,1999
0.321,0.232,1991
0.419,0.232,2002
0.419,0.232,2001
0.547,0.232,2001
0.47,0.232,2006
0.47,0.232,2007
0.636,0.232,2005
0.636,0.232,2003
0.636,0.232,2009
0.438,0.232,1997
0.438,0.232,1992
0.438,0.232,2002
0.438,0.232,1990
0.438,0.232,1989
0.438,0.232,1987
0.438,0.232,1999
0.438,0.232,1994
0.274,0.232,1999
0.274,0.232,1960
0.351,0.232,1995
0.307,0.232,2004
0.307,0.232,1997
0.307,0.232,1993
0.307,0.232,1996
0.307,0.232,2006
0.414,0.232,2005
0.439,0.232,2004
0.36,0.232,1997
0.498,0.232,2006
0.492,0.232,2006
0.492,0.232,2004
0.333,0.232,1999
0.53,0.231,2009
0.422,0.231,2004
0.309,0.231,2006
0.284,0.231,1999
0.358,0.231,1995
0.358,0.231,1988
0.358,0.231,1986
0.448,0.231,2008
0.374,0.231,2000
0.426,0.231,2005
0.629,0.231,2008
0.057,0.231,2002
0.057,0.231,2003
0.38,0.231,2001
0.38,0.231,2008
0.311,0.231,2008
0.342,0.231,2002
0.511,0.231,2009
0.465,0.231,2004
0.346,0.23,2003
0.779,0.23,1989
0.388,0.23,2005
0.402,0.23,2000
0.402,0.23,1996
0.402,0.23,1993
0.452,0.23,2002
0.435,0.23,2006
0.354,0.23,2008
0.399,0.23,2009
0.396,0.229,2001
0.406,0.229,1996
0.489,0.229,2003
0.331,0.229,1968
0.523,0.229,1985
0.523,0.229,1987
0.523,0.229,1991
0.57,0.229,1997
0.57,0.229,1995
0.36,0.228,2002
0.419,0.228,2003
0.39,0.228,1996
0.39,0.228,2002
0.366,0.228,2005
0.366,0.228,2007
0.487,0.228,2007
0.487,0.228,2005
0.344,0.228,2004
0.525,0.228,2006
0.329,0.228,1992
0.329,0.228,1983
0.558,0.228,1971
0.043,0.228,2002
0.311,0.228,2002
0.477,0.228,1978
0.348,0.228,1978
0.234,0.228,1999
0.46,0.228,2007
0.446,0.228,2003
0.342,0.228,2002
0.437,0.228,1992
0.437,0.228,1993
0.351,0.227,2006
0.482,0.227,2000
0.406,0.227,2006
0.483,0.227,2007
0.431,0.227,2007
0.331,0.227,2003
0.08,0.227,1991
0.345,0.227,1991
0.08,0.227,1996
0.608,0.227,2006
0.608,0.227,2008
0.608,0.227,2007
0.608,0.227,2010
0.449,0.227,1999
0.235,0.227,2003
0.418,0.227,2008
0.509,0.227,1996
0.509,0.227,1992
0.509,0.227,1979
0.509,0.227,1968
0.509,0.227,1998
0.509,0.227,1999
0.509,0.227,2001
0.509,0.227,2003
0.509,0.227,2000
0.509,0.227,1990
0.394,0.227,1997
0.378,0.227,2002
0.308,0.227,1993
0.547,0.227,2005
0.547,0.227,2003
0.337,0.227,2008
0.353,0.227,1998
0.353,0.227,1997
0.442,0.227,2007
0.342,0.227,1993
0.342,0.227,1994
0.342,0.227,1992
0.343,0.226,1998
0.464,0.226,2008
0.63,0.226,1998
0.426,0.226,2008
0.426,0.226,2006
0.309,0.226,1999
0.362,0.226,2005
0.362,0.226,2003
0.432,0.226,2005
0.432,0.226,2001
0.332,0.226,1990
0.511,0.226,1992
0.433,0.226,2002
0.319,0.226,2003
0.565,0.226,2005
0.565,0.226,1998
0.565,0.226,1954
0.565,0.226,1995
0.565,0.226,1999
0.565,0.226,2002
0.565,0.226,1996
0.565,0.226,1960
0.565,0.226,1997
0.389,0.225,1985
0.393,0.225,1989
0.377,0.225,1986
0.395,0.225,1998
0.303,0.225,1998
0.477,0.225,2004
0.504,0.225,2005
0.396,0.225,2007
0.482,0.225,2005
0.416,0.225,1992
0.433,0.225,2004
0.342,0.225,1996
0.342,0.225,1995
0.31,0.225,2009
0.347,0.225,1953
0.347,0.225,1987
0.385,0.225,1989
0.385,0.225,2002
0.385,0.225,2000
0.385,0.225,2006
0.331,0.225,1969
0.608,0.224,1999
0.608,0.224,2005
0.608,0.224,2003
0.608,0.224,2007
0.422,0.224,2006
0.338,0.224,1991
0.338,0.224,1996
0.338,0.224,1994
0.362,0.224,1996
0.338,0.224,1990
0.497,0.224,2006
0.497,0.224,2005
0.396,0.224,1980
0.396,0.224,1982
0.396,0.224,1993
0.396,0.224,1995
0.475,0.224,2008
0.44,0.224,2001
0.517,0.224,2006
0.59,0.224,1993
0.445,0.224,2004
0.485,0.224,2005
0.352,0.224,2007
0.371,0.224,2000
0.44,0.224,2008
0.396,0.223,2005
0.236,0.223,2010
0.356,0.223,2003
0.356,0.223,2004
0.388,0.223,2006
0.392,0.223,2003
0.337,0.223,2001
0.337,0.223,2006
0.337,0.223,2004
0.078,0.223,2001
0.409,0.223,2007
0.366,0.223,1980
0.379,0.223,1999
0.561,0.223,1991
0.561,0.223,2009
0.412,0.223,2008
0.311,0.223,1926
0.311,0.223,1965
0.311,0.223,2006
0.303,0.222,1988
0.41,0.222,1999
0.317,0.222,2004
0.422,0.222,2005
0.398,0.222,2007
0.321,0.222,2002
0.349,0.222,1993
0.415,0.222,2001
0.365,0.222,2005
0.355,0.222,1995
0.356,0.222,1989
0.597,0.221,2009
0.522,0.221,2007
0.522,0.221,2005
0.409,0.221,2000
0.409,0.221,2010
0.378,0.221,1999
0.472,0.221,2008
0.472,0.221,2002
0.36,0.221,1995
0.457,0.221,2004
0.341,0.221,2000
0.297,0.221,1996
0.413,0.221,1997
0.435,0.221,1994
0.377,0.221,2002
0.37,0.221,1996
0.362,0.22,2000
0.456,0.22,2001
0.352,0.22,1988
0.323,0.22,2004
0.497,0.22,2008
0.444,0.22,2004
0.444,0.22,2003
0.572,0.22,2009
0.056,0.22,2005
0.359,0.22,2002
0.032,0.22,1976
0.032,0.22,1998
0.482,0.22,1998
0.482,0.22,2008
0.356,0.22,2005
0.375,0.22,1975
0.442,0.22,2005
0.329,0.22,2002
0.452,0.22,2006
0.457,0.22,1960
0.457,0.22,1992
0.373,0.22,1998
0.373,0.22,2003
0.308,0.219,2005
0.307,0.219,2002
0.367,0.219,2001
0.424,0.219,1999
0.416,0.219,2007
0.439,0.219,1990
0.263,0.219,1955
0.387,0.219,1999
0.385,0.219,2005
0.474,0.218,2009
0.337,0.218,2004
0.465,0.218,2006
0.314,0.218,2001
0.38,0.218,2005
0.402,0.218,2007
0.449,0.218,2006
0.419,0.218,1998
0.415,0.217,2004
0.415,0.217,2003
0.576,0.217,2004
0.336,0.217,1990
0.368,0.217,1979
0.354,0.217,2002
0.362,0.217,2001
0.362,0.217,1995
0.351,0.217,2006
0.351,0.217,2005
0.351,0.217,2004
0.518,0.217,2007
0.379,0.217,2009
0.379,0.217,1990
0.379,0.217,1999
0.323,0.217,1989
0.442,0.217,2000
0.358,0.216,1999
0.358,0.216,2002
0.391,0.216,2005
0.27,0.216,2006
0.502,0.216,1970
0.502,0.216,1971
0.502,0.216,1968
0.283,0.216,2002
0.479,0.216,2002
0.31,0.216,1991
0.524,0.216,2006
0.524,0.216,2007
0.354,0.216,1980
0.445,0.216,1996
0.445,0.216,1993
0.393,0.216,1987
0.393,0.216,2005
0.393,0.216,2004
0.393,0.216,1988
0.433,0.216,2000
0.422,0.215,1998
0.328,0.215,1997
0.291,0.215,1997
0.41,0.215,2003
0.41,0.215,1997
0.404,0.215,2005
0.397,0.215,2005
0.242,0.215,2007
0.242,0.215,2000
0.411,0.215,2007
0.569,0.215,1999
0.561,0.215,1998
0.39,0.215,2003
0.298,0.215,1996
0.298,0.215,1998
0.363,0.215,2004
0.32,0.215,2006
0.307,0.215,2000
0.536,0.215,2002
0.536,0.215,2004
0.527,0.215,2007
0.416,0.215,2005
0.403,0.215,1988
0.403,0.215,1991
0.402,0.215,1991
0.506,0.215,1989
0.403,0.215,1989
0.547,0.215,2007
0.426,0.215,1997
0.426,0.215,2008
0.426,0.215,1996
0.358,0.215,2001
0.398,0.214,2009
0.398,0.214,1997
0.447,0.214,2007
0.433,0.214,2003
0.389,0.214,1996
0.295,0.214,1967
0.358,0.214,1998
0.311,0.214,1959
0.31,0.214,2008
0.363,0.214,2005
0.363,0.214,1952
0.507,0.213,2002
0.207,0.213,2009
0.353,0.213,1994
0.432,0.213,2001
0.42,0.213,2004
0.42,0.213,2008
0.604,0.213,2008
0.388,0.213,2000
0.388,0.213,2001
0.494,0.213,1988
0.431,0.213,2001
0.243,0.213,1991
0.379,0.213,1987
0.379,0.213,1985
0.352,0.213,1995
0.312,0.213,2003
0.312,0.213,1985
0.544,0.213,2006
0.504,0.213,2001
0.504,0.213,1998
0.504,0.213,2004
0.504,0.213,1973
0.416,0.213,2006
0.38,0.213,1996
0.38,0.213,1999
0.251,0.213,2008
0.371,0.212,2008
0.371,0.212,2007
0.371,0.212,2006
0.331,0.212,1988
0.522,0.212,2009
0.368,0.212,1999
0.385,0.212,2000
0.303,0.212,2003
0.342,0.212,2000
0.363,0.211,1963
0.365,0.211,1998
0.365,0.211,1993
0.44,0.211,1994
0.066,0.211,2003
0.369,0.211,2005
0.415,0.211,1999
0.415,0.211,2005
0.513,0.211,2008
0.312,0.211,2005
0.312,0.211,1996
0.314,0.211,2007
0.375,0.211,2002
0.426,0.21,1982
0.237,0.21,2001
0.237,0.21,2006
0.423,0.21,2006
0.319,0.21,1993
0.319,0.21,2001
0.311,0.21,1999
0.49,0.21,1996
0.49,0.21,1988
0.49,0.21,1992
0.49,0.21,2006
0.49,0.21,1954
0.49,0.21,1995
0.414,0.21,2002
0.395,0.21,1998
0.395,0.21,1991
0.299,0.21,2001
0.496,0.209,2004
0.417,0.209,2004
0.331,0.209,1968
0.331,0.209,1967
0.601,0.209,1956
0.347,0.209,2007
0.347,0.209,2002
0.082,0.209,2002
0.347,0.209,2004
0.082,0.209,2004
0.466,0.209,2000
0.133,0.209,2002
0.133,0.209,2001
0.444,0.209,2002
0.376,0.209,1994
0.463,0.209,1997
0.555,0.208,2004
0.47,0.208,2002
0.315,0.208,1998
0.448,0.208,2006
0.448,0.208,2005
0.439,0.208,1990
0.326,0.208,2005
0.326,0.208,1959
0.459,0.208,1992
0.329,0.208,1998
0.337,0.208,2002
0.391,0.208,1988
0.47,0.207,2001
0.325,0.207,1996
0.325,0.207,1997
0.325,0.207,2004
0.326,0.207,1996
0.326,0.207,1997
0.374,0.206,1972
0.333,0.206,2004
0.521,0.206,2006
0.47,0.206,2007
0.47,0.206,2006
0.47,0.206,2005
0.44,0.206,1998
0.274,0.206,2009
0.336,0.206,1992
0.392,0.205,2006
0.377,0.205,2000
0.332,0.205,2000
0.332,0.205,1999
0.332,0.205,1995
0.428,0.205,1998
0.413,0.205,2003
0.413,0.205,1999
0.314,0.205,2005
0.314,0.205,2007
0.376,0.205,2008
0.391,0.205,1990
0.391,0.205,1969
0.391,0.205,2006
0.352,0.205,2003
0.391,0.205,1995
0.407,0.204,2008
0.407,0.204,2000
0.298,0.204,2006
0.45,0.204,2003
0.301,0.204,1994
0.355,0.204,2005
0.331,0.204,1999
0.326,0.204,2002
0.474,0.204,2004
0.377,0.204,1993
0.503,0.204,2007
0.564,0.204,1999
0.354,0.203,2007
0.388,0.203,2006
0.388,0.203,2004
0.514,0.203,2008
0.286,0.203,1995
0.427,0.203,2001
0.459,0.203,2003
0.29,0.203,1992
0.29,0.203,1993
0.391,0.203,2001
0.391,0.203,1967
0.303,0.203,2002
0.505,0.203,2002
0.104,0.202,1945
0.606,0.202,2008
0.367,0.202,1989
0.556,0.202,2009
0.404,0.202,2001
0.556,0.202,2007
0.556,0.202,2006
0.437,0.202,2009
0.317,0.202,1991
0.344,0.201,2008
0.311,0.201,2005
0.495,0.201,2007
0.407,0.201,2009
0.337,0.201,1939
0.337,0.201,1998
0.495,0.201,1996
0.074,0.201,1939
0.337,0.201,1996
0.337,0.201,1993
0.29,0.201,1993
0.29,0.201,1977
0.383,0.201,1984
0.506,0.201,2001
0.543,0.201,2001
0.506,0.201,2005
0.328,0.201,2000
0.373,0.2,2000
0.373,0.2,2002
0.305,0.2,2003
0.305,0.2,2006
0.401,0.2,2002
0.401,0.2,2001
0.472,0.2,2002
0.472,0.2,2000
0.472,0.2,2006
0.375,0.2,2003
0.442,0.2,2007
0.442,0.2,2004
0.398,0.2,1992
0.348,0.2,2006
0.598,0.2,2002
0.598,0.2,1993
0.273,0.2,1991
0.236,0.199,1962
0.345,0.199,2007
0.419,0.199,2008
0.332,0.199,1996
0.38,0.199,2000
0.337,0.199,1998
0.337,0.199,1999
0.337,0.199,2007
0.337,0.199,2003
0.337,0.199,2001
0.548,0.199,2005
0.548,0.199,2002
0.419,0.199,2004
0.388,0.198,2004
0.584,0.198,2005
0.584,0.198,2002
0.529,0.198,1965
0.465,0.198,1997
0.465,0.198,2006
0.465,0.198,2005
0.333,0.198,1989
0.486,0.198,1999
0.486,0.198,2002
0.401,0.198,1994
0.269,0.198,2003
0.26,0.198,2003
0.352,0.198,2002
0.352,0.198,2004
0.352,0.198,2008
0.457,0.197,2004
0.341,0.197,2008
0.546,0.197,2006
0.338,0.197,2003
0.368,0.197,2006
0.501,0.197,2002
0.501,0.197,2001
0.501,0.197,2000
0.501,0.197,2003
0.501,0.197,1999
0.561,0.197,2005
0.561,0.197,2006
0.338,0.197,1991
0.338,0.197,1992
0.36,0.197,2005
0.39,0.197,2006
0.39,0.197,2004
0.309,0.196,2009
0.391,0.196,1990
0.361,0.196,2006
0.423,0.196,1988
0.423,0.196,2006
0.526,0.196,2006
0.526,0.196,2003
0.526,0.196,2002
0.421,0.196,2006
0.464,0.196,2000
0.311,0.196,2000
0.298,0.196,2008
0.383,0.196,2007
0.344,0.196,1998
0.393,0.195,1998
0.393,0.195,1969
0.239,0.195,1995
0.239,0.195,1998
0.046,0.195,1998
0.313,0.195,2001
0.34,0.195,1998
0.355,0.195,2006
0.341,0.195,1995
0.341,0.195,1993
0.503,0.195,1990
0.302,0.195,2008
0.036,0.194,2008
0.343,0.194,2003
0.503,0.194,2004
0.503,0.194,2005
0.415,0.194,2009
0.318,0.194,2005
0.429,0.194,2002
0.395,0.194,2003
0.603,0.194,1992
0.596,0.194,2004
0.321,0.194,2005
0.321,0.194,2004
0.328,0.194,1992
0.33,0.194,2008
0.31,0.193,2009
0.35,0.193,1999
0.372,0.193,1999
0.484,0.193,2005
0.426,0.192,1989
0.403,0.192,2005
0.506,0.192,2003
0.506,0.192,1999
0.307,0.192,1989
0.307,0.192,1991
0.052,0.192,2007
0.354,0.192,2003
0.371,0.192,1988
0.395,0.192,2006
0.395,0.192,1997
0.418,0.192,2009
0.059,0.192,2000
0.324,0.191,1971
0.324,0.191,1975
0.415,0.191,2004
0.519,0.191,2004
0.446,0.191,1997
0.6,0.191,2007
0.6,0.191,2008
0.437,0.191,2008
0.451,0.191,2005
0.32,0.191,2001
0.418,0.191,2006
0.333,0.191,1971
0.35,0.191,1999
0.277,0.191,1999
0.478,0.19,2009
0.041,0.19,2005
0.344,0.19,2008
0.625,0.19,2006
0.59,0.19,2009
0.069,0.19,1991
0.393,0.19,1999
0.35,0.19,1997
0.35,0.19,2006
0.492,0.19,2005
0.313,0.189,2007
0.4,0.189,1983
0.4,0.189,2000
0.4,0.189,1985
0.4,0.189,1982
0.35,0.189,1996
0.057,0.189,1988
0.395,0.189,2008
0.326,0.189,1974
0.344,0.188,2004
0.384,0.188,2007
0.464,0.188,2009
0.445,0.188,2007
0.3,0.188,2001
0.525,0.188,2002
0.387,0.188,1984
0.387,0.188,1982
0.387,0.188,1996
0.387,0.188,2001
0.387,0.188,1994
0.387,0.188,1993
0.387,0.188,2002
0.387,0.188,2009
0.387,0.188,1999
0.374,0.187,2009
0.339,0.187,1997
0.627,0.186,1999
0.325,0.186,1996
0.414,0.186,1999
0.396,0.186,2002
0.372,0.186,2005
0.372,0.186,1987
0.37,0.186,2002
0.443,0.186,2008
0.443,0.186,2006
0.443,0.186,2007
0.443,0.186,2009
0.432,0.185,2010
0.517,0.185,2007
0.517,0.185,2002
0.517,0.185,1980
0.517,0.185,1972
0.517,0.185,1979
0.517,0.185,2009
0.61,0.185,2007
0.402,0.185,2002
0.627,0.185,2002
0.347,0.185,2001
0.467,0.185,2001
0.22,0.185,1997
0.22,0.185,1995
0.272,0.185,1995
0.22,0.185,1998
0.36,0.184,2002
0.322,0.184,1997
0.309,0.184,2004
0.466,0.184,2003
0.372,0.184,2001
0.321,0.184,2010
0.345,0.184,2002
0.485,0.183,2006
0.375,0.183,2008
0.335,0.183,2004
0.392,0.183,1993
0.392,0.183,1995
0.392,0.183,1997
0.392,0.183,2002
0.392,0.183,2003
0.392,0.183,2005
0.081,0.183,2001
0.54,0.183,2008
0.514,0.183,2007
0.415,0.183,1997
0.415,0.183,1999
0.364,0.182,1996
0.364,0.182,2004
0.38,0.182,2004
0.488,0.182,2007
0.454,0.182,2007
0.316,0.182,2005
0.061,0.182,2008
0.464,0.182,2007
0.376,0.182,2003
0.438,0.182,2008
0.438,0.182,1995
0.417,0.182,2003
0.274,0.181,2003
0.342,0.181,1942
0.222,0.181,1953
0.468,0.181,1995
0.458,0.181,1970
0.325,0.181,1996
0.35,0.181,1998
0.368,0.181,2008
0.302,0.181,1988
0.396,0.181,2009
0.503,0.18,2003
0.379,0.18,2002
0.529,0.18,2006
0.529,0.18,2008
0.438,0.18,2001
0.438,0.18,2003
0.369,0.18,1997
0.307,0.18,1978
